frame,timestamp,id,type,x,y,z,l,w,h,rotation_z
1006,365.774290255,1,Car,24.817407341528078,1.647317456854958,-1.5,0.701493995833961,0.8591998322973229,1.5,0
1006,365.774290255,2,Car,21.82200258388985,1.8602685106039003,-1.5,2.440206858664057,1.8771039722652054,1.5,0
1007,365.824290256,0,Car,20.32921299073123,1.9627296147640423,-1.5,0.8178718688855076,1.8218924073286118,1.5,0
1007,365.824290256,1,Car,24.606371066739943,1.8552561602607425,-1.5,0.701493995833961,0.8591998322973229,1.5,0
1007,365.824290256,2,Car,21.14434417243534,1.9407860338028062,-1.5,2.411211633272212,1.9073379467058276,1.5,0
1008,365.874290257,0,Car,19.688390985927107,1.996815561021968,-1.5,0.7721217657053642,1.767566370542805,1.5,0
1008,365.874290257,1,Car,24.395334791951807,2.063194863666527,-1.5,0.701493995833961,0.8591998322973229,1.5,0
1008,365.874290257,2,Car,20.40915106883365,1.9674808402529411,-1.5,2.2694136386227517,1.8262753648715329,1.5,0
1009,365.924290258,0,Car,19.024037060263794,2.0152210933622103,-1.5,0.7898494624588636,1.7792693335355365,1.5,0
1010,365.974290258,0,Car,18.4830760801257,2.048536048490728,-1.5,0.859741113106024,1.8323290835726194,1.5,0
1010,365.974290258,1,Car,19.168661426026535,2.019155231079826,-1.5,2.288700056309156,1.8463497159152285,1.5,0
1011,366.024290259,0,Car,17.81876357283181,2.0720805176268424,-1.5,0.8440596104398631,1.802386591630302,1.5,0
1011,366.024290259,1,Car,18.688166121151816,1.969346708748617,-1.5,2.4699280584707375,1.9291276359599645,1.5,0
1012,366.074290260,0,Car,17.190151644534705,2.178139670973969,-1.5,0.8447315778419295,1.803821496251394,1.5,0
1012,366.074290260,1,Car,17.862162998098427,1.9743017156683902,-1.5,2.3246978401854235,1.8803213953905549,1.5,0
1013,366.124290261,0,Car,16.5615397162376,2.2841988243210958,-1.5,0.8454030111318143,1.8052552603409133,1.5,0
1013,366.124290261,1,Car,17.4178455601329,2.0137207413711975,-1.5,2.4269167246479237,1.8562987626357839,1.5,0
1014,366.174290261,0,Car,16.001536198905825,2.1034431454792233,-1.5,0.9751977028176654,1.8853448433793103,1.5,0
1014,366.174290261,1,Car,16.67105057741248,2.052990750325241,-1.5,2.403258980682621,1.8671134945638552,1.5,0
1015,366.224290262,0,Car,15.379869980972884,2.180466022887269,-1.5,0.9829097686102849,1.9002545416198895,1.5,0
1015,366.224290262,1,Car,16.20400384463042,2.030491480397865,-1.5,2.5644259826277325,1.8572388610262847,1.5,0
1016,366.274290263,0,Car,14.758203763039944,2.2574889002953147,-1.5,0.9905617935687789,1.9150481632160261,1.5,0
1016,366.274290263,1,Car,15.468452234848597,2.0890715860966234,-1.5,2.5168507790142787,1.8606801163996871,1.5,0
1017,366.324290264,0,Car,14.136537545107004,2.3345117777033604,-1.5,0.9981551585434343,1.9297283777586771,1.5,0
1017,366.324290264,1,Car,14.845087937307804,2.1253251430524736,-1.5,2.5361938313231396,1.874980222358163,1.5,0
1018,366.374290264,0,Car,13.37231171558058,2.2663509172045444,-1.5,0.9203505624997147,1.8918566092421514,1.5,0
1018,366.374290264,1,Car,14.967134949696165,2.11299705637846,-1.5,2.41145359716686,1.8341793847719376,1.5,0
1019,366.424290265,0,Car,12.738319487564967,2.3308208969350708,-1.5,0.9243927882480696,1.9001657381867827,1.5,0
1019,366.424290265,1,Car,14.420893571737503,2.1442241827651394,-1.5,2.421965103575432,1.8421745576337138,1.5,0
1020,366.474290266,0,Car,12.104327259549354,2.395290876665597,-1.5,0.9284174147637148,1.9084386904547477,1.5,0
1020,366.474290266,1,Car,13.874652193778841,2.1754513091518186,-1.5,2.4324311859917676,1.850135180483733,1.5,0
1021,366.524290267,0,Car,11.470335031533741,2.4597608563961235,-1.5,0.932424669937491,1.916675934494494,1.5,0
1021,366.524290267,1,Car,13.32841081582018,2.206678435538498,-1.5,2.4428524282554362,1.8580616973970967,1.5,0
1022,366.574290267,0,Car,10.836342803518129,2.52423083612665,-1.5,0.9364147767840585,1.92487792873108,1.5,0
1022,366.574290267,1,Car,12.279076160562818,2.3934302022369582,-1.5,3.043181386490558,1.94796940764708,1.5,0
1023,366.624290268,0,Car,10.202350575502516,2.5887008158571763,-1.5,0.9403879535867297,1.9330451218638853,1.5,0
1023,366.624290268,1,Car,11.689330376135443,2.4381061411467413,-1.5,3.074734988617362,1.9681671690808689,1.5,0
1025,366.724290270,0,Car,10.488943160596436,2.5573743564043583,-1.5,3.6244819747346497,1.9898784869485073,1.5,0
1026,366.774290270,0,Car,9.779068688869751,2.5873136969464836,-1.5,3.6372376887285354,1.989141984279433,1.5,0
1027,366.824290271,0,Car,9.09864622799906,2.595323786212386,-1.5,3.6518630576646354,1.9857505023996194,1.5,0
1028,366.874290272,0,Car,8.513371956956915,2.6239843704738495,-1.5,3.710611179564798,2.0034760555799584,1.5,0
1028,366.874290272,1,Car,4.798617996375847,-3.8749608125099444,-1.5,0.855213076787602,1.3957144429230641,1.5,0
1029,366.924290273,0,Car,7.902302432981678,2.6040328644973156,-1.5,3.7543007866466875,1.9914724555111964,1.5,0
1029,366.924290273,1,Car,4.490396132422818,-3.809088338866313,-1.5,0.7277698852971832,1.1626034596424704,1.5,0
1029,366.924290273,2,Car,7.900165855586565,2.571900758549761,-1.5,3.7344644266523193,1.9334994384387612,1.5,0
1030,366.974290273,0,Car,7.2859627320030045,2.6324705085485425,-1.5,3.815771036019418,2.017717732969495,1.5,0
1030,366.974290273,1,Car,4.237359380171704,-3.697295906373079,-1.5,0.682186855747824,1.0037256709085358,1.5,0
1030,366.974290273,2,Car,7.28081944867749,2.6229199236510206,-1.5,3.8493869867218615,2.002735589177163,1.5,0
1031,367.024290274,0,Car,6.677745760834318,2.66699278726928,-1.5,3.8543198678509496,2.038101728979088,1.5,0
1031,367.024290274,1,Car,4.020825897764339,-3.6080074714033703,-1.5,0.5868932769371488,0.8386436005180871,1.5,0
1031,367.024290274,2,Car,6.572372825407023,2.5761755007111824,-1.5,3.7562591977110777,1.9698513484712057,1.5,0
1032,367.074290275,0,Car,6.069528789665632,2.7015150659900176,-1.5,3.8924869541331053,2.0582838641439953,1.5,0
1032,367.074290275,1,Car,3.7642200131250467,-3.489952944757573,-1.5,0.47643680993018495,0.6277424613756228,1.5,0
1032,367.074290275,2,Car,6.003160331878412,2.548233182808505,-1.5,3.725671020263651,1.9363496321701252,1.5,0
1033,367.124290276,0,Car,5.455781134279019,2.623962107188481,-1.5,3.880584049438835,2.048483003780841,1.5,0
1033,367.124290276,1,Car,3.4934486901182398,-3.3997728024152,-1.5,0.26665305883468216,0.3190748545152784,1.5,0
1033,367.124290276,2,Car,5.372341906925686,2.533184790656526,-1.5,3.7058031856884757,1.9260236871356828,1.5,0
1034,367.174290276,0,Car,4.84709802896597,2.649038521186497,-1.5,3.916556983902432,2.0674723991672024,1.5,0
1034,367.174290276,1,Car,3.236770072099854,-3.304998831957276,-1.5,0.26665305883468216,0.3190748545152784,1.5,0
1034,367.174290276,2,Car,4.724970858602686,2.5445197936632535,-1.5,3.790117227134804,1.9449984295923617,1.5,0
1035,367.224290277,0,Car,4.238414923652921,2.6741149351845133,-1.5,3.9522025063944692,2.086288960297063,1.5,0
1035,367.224290277,1,Car,2.9800914540814682,-3.2102248614993516,-1.5,0.26665305883468216,0.3190748545152784,1.5,0
1035,367.224290277,2,Car,4.158732849265569,2.5152334497188535,-1.5,3.7533534115965863,1.9205723462497792,1.5,0
1036,367.274290278,0,Car,3.629731818339872,2.6991913491825295,-1.5,3.987529397377095,2.1049373222014496,1.5,0
1036,367.274290278,1,Car,2.7234128360630825,-3.1154508910414274,-1.5,0.26665305883468216,0.3190748545152784,1.5,0
1036,367.274290278,2,Car,3.5369601287714802,2.502230864829376,-1.5,3.7433797113770715,1.9154688532580983,1.5,0
1037,367.324290279,0,Car,3.021048713026823,2.7242677631805456,-1.5,4.02254605173668,2.1234219163736205,1.5,0
1037,367.324290279,1,Car,2.4667342180446967,-3.020676920583503,-1.5,0.26665305883468216,0.3190748545152784,1.5,0
1037,367.324290279,2,Car,2.915187408277392,2.4892282799398986,-1.5,3.733379366573298,1.9103517263646521,1.5,0
1038,367.374290279,0,Car,2.412365607713774,2.749344177178562,-1.5,4.057260502079965,2.1417469830666342,1.5,0
1038,367.374290279,1,Car,2.210055600026311,-2.925902950125579,-1.5,0.26665305883468216,0.3190748545152784,1.5,0
1038,367.374290279,2,Car,2.2934146877833035,2.476225695050421,-1.5,3.723352162495645,1.9052208557138246,1.5,0
1039,367.424290280,0,Car,1.6716419672892153,2.4632231101609436,-1.5,3.7132978815557944,1.9000761299667523,1.5,0
1109,370.924290332,0,Car,6.5415226174770345,-3.6909346931255347,-1.5,5.481887214006433,0.49762458714106966,1.5,0
1110,370.974290333,0,Car,6.566290761686584,-3.660077834159957,-1.5,5.390558836687267,0.4893341491434411,1.5,0
1111,371.024290334,0,Car,6.591058905896134,-3.629220975194379,-1.5,5.297656247482198,0.48090081025981934,1.5,0
1112,371.074290334,0,Car,6.615827050105684,-3.5983641162288014,-1.5,5.203095123211485,0.47231691595703634,1.5,0
1113,371.124290335,0,Car,6.640595194315234,-3.5675072572632236,-1.5,5.106783332577085,0.4635741029110464,1.5,0
1114,371.174290336,0,Car,6.665363338524784,-3.536650398297646,-1.5,5.008619884817283,0.45466320356984774,1.5,0
1148,372.874290361,0,Car,6.641330940519091,-3.864418465710316,-1.5,5.969639965526524,0.5076099500351503,1.5,0
1149,372.924290362,0,Car,6.680726834739919,-3.8586560156589,-1.5,5.88143679599467,0.4831964999527447,1.5,0
1150,372.974290363,0,Car,6.697727872702524,-3.876092027608225,-1.5,5.876441644705222,0.4827861173024646,1.5,0
1151,373.024290364,0,Car,6.714728910665129,-3.89352803955755,-1.5,5.871442243773807,0.48237538551774733,1.5,0
1152,373.074290364,0,Car,6.379936959113893,-3.86775857574064,-1.5,5.509545591743569,0.45208305395451237,1.5,0
1153,373.124290365,0,Car,6.33885155078807,-3.8780606975265206,-1.5,5.456634598542079,0.44774146842881274,1.5,0
1154,373.174290366,0,Car,6.2977661424622475,-3.8883628193124014,-1.5,5.4032054982678535,0.4433573698820631,1.5,0
1155,373.224290366,0,Car,6.256680734136425,-3.898664941098282,-1.5,5.349242766132178,0.4389294844353607,1.5,0
1156,373.274290367,0,Car,6.215595325810602,-3.908967062884163,-1.5,5.294730086182196,0.43445647329121767,1.5,0
1157,373.324290368,0,Car,6.174509917484779,-3.9192691846700436,-1.5,5.239650293676899,0.42993692800525224,1.5,0
1247,377.824290435,0,Car,6.353018569533468,-3.5463220505130884,-1.5,5.674889353126702,0.36798717207717435,1.5,0
1249,377.924290437,0,Car,6.143375338024219,-3.5690428416623905,-1.5,5.56030944592674,0.36055725875134914,1.5,0
1250,377.974290437,0,Car,6.038553722269595,-3.5804032372370416,-1.5,5.502124781989027,0.3567842847586663,1.5,0
1251,378.024290438,0,Car,5.93373210651497,-3.5917636328116926,-1.5,5.443318206635862,0.35297098303291,1.5,0
1252,378.074290439,0,Car,6.151281732624647,-3.5155760958594664,-1.5,5.660539255901065,0.4128260105786782,1.5,0
1253,378.124290439,0,Car,6.105171576070039,-3.5109919337283118,-1.5,5.698736923379093,0.41561178592012227,1.5,0
1254,378.174290440,0,Car,6.059061419515431,-3.506407771597157,-1.5,5.736680257446065,0.4183790125963779,1.5,0
1255,378.224290441,0,Car,6.012951262960823,-3.5018236094660025,-1.5,5.774374271768213,0.4211280562566769,1.5,0
1256,378.274290442,0,Car,5.966841106406215,-3.497239447334848,-1.5,5.811823817421337,0.4238592706924474,1.5,0
1257,378.324290442,0,Car,5.920730949851607,-3.492655285203693,-1.5,5.849033590178223,0.42657299836879037,1.5,0
1300,380.474290475,0,Car,23.172634312919218,-3.4334062796142515,-1.5,0.9474023984864295,1.366062996835644,1.5,0
1300,380.474290475,1,Car,5.135907206338456,-3.7910106653517053,-1.5,3.3020416919238764,1.0534497340456568,1.5,0
1301,380.524290475,0,Car,23.135001639166212,-3.2811897815758573,-1.5,0.9823170150977257,1.4164065107190724,1.5,0
1301,380.524290475,1,Car,5.105429003384283,-3.781582291595043,-1.5,3.2194459562847033,1.0270992321863972,1.5,0
1302,380.574290476,0,Car,23.08247452259628,-2.992694071748166,-1.5,0.9932999781045039,1.2755508097031383,1.5,0
1302,380.574290476,1,Car,4.853106865996324,-3.750795929945255,-1.5,2.9598526258265387,0.9857717448422056,1.5,0
1303,380.624290477,0,Car,23.031228441105508,-2.8550512856021277,-1.5,0.9044759792190256,1.2759525633829465,1.5,0
1303,380.624290477,1,Car,4.666696625759693,-3.7601284354471693,-1.5,2.7807569925771105,0.9978740381674723,1.5,0
1304,380.674290477,0,Car,22.985349640190133,-2.6709202445367493,-1.5,0.9026171855315585,1.2733303460716903,1.5,0
1304,380.674290477,1,Car,4.5280509864885214,-3.750853999431213,-1.5,2.672024154912029,0.9588552831695006,1.5,0
1305,380.724290478,0,Car,23.037438612879246,-2.577079185305478,-1.5,0.9880195114248698,1.2808536125663164,1.5,0
1305,380.724290478,1,Car,4.686194780041932,-3.811421510841036,-1.5,2.6640605765523007,1.0267482145971072,1.5,0
1306,380.774290479,0,Car,23.011714522434602,-2.411523318252122,-1.5,0.9948975108724595,1.2897701474502983,1.5,0
1306,380.774290479,1,Car,4.608607026127024,-3.8165155163777205,-1.5,2.5943922846345315,0.9998975510010216,1.5,0
1307,380.824290480,0,Car,22.993061187789053,-2.347157151686148,-1.5,1.1297793206058704,1.2991151904711096,1.5,0
1307,380.824290480,1,Car,4.63780329791563,-3.8519030120512987,-1.5,2.6909475129969413,1.185077131258976,1.5,0
1308,380.874290480,0,Car,22.968429268733708,-2.1972313670319523,-1.5,1.1456821553769645,1.3174016060974827,1.5,0
1308,380.874290480,1,Car,4.576709743633896,-3.861676246251743,-1.5,2.675873959684933,1.1784388288652667,1.5,0
1309,380.924290481,0,Car,22.98118740163941,-2.075634995422108,-1.5,1.2754527932582707,1.2061343313324497,1.5,0
1309,380.924290481,1,Car,4.378178381851017,-3.8699571385285774,-1.5,2.3630746179307844,1.1802900526948648,1.5,0
1310,380.974290482,0,Car,22.961317813590764,-1.9293174978674656,-1.5,1.2919912883260518,1.2217739902796578,1.5,0
1310,380.974290482,1,Car,4.299579520734266,-3.8795402947311945,-1.5,2.3316426379699147,1.164590652852466,1.5,0
1311,381.024290483,0,Car,22.99130279916144,-1.856884318739281,-1.5,1.3092693940709834,1.1627624825366998,1.5,0
1311,381.024290483,1,Car,4.0467835452450736,-3.7320476362891983,-1.5,1.8071874946620237,1.0476869799966768,1.5,0
1312,381.074290483,0,Car,23.01108648176946,-1.754677653044211,-1.5,1.2244062906141064,1.0874527760615302,1.5,0
1312,381.074290483,1,Car,3.9289263061955166,-3.6889787664746265,-1.5,1.4807958732374438,0.9806350612958791,1.5,0
1313,381.124290484,0,Car,23.000505398881735,-1.620528971979689,-1.5,1.2294843465352945,1.0919628362031866,1.5,0
1313,381.124290484,1,Car,3.828690789782991,-3.6771721950110714,-1.5,1.3901439278985734,0.920602157652232,1.5,0
1314,381.174290485,0,Car,22.98992431599401,-1.4863802909151669,-1.5,1.2345415149986836,1.096454345211822,1.5,0
1314,381.174290485,1,Car,3.7284552733704652,-3.6653656235475163,-1.5,1.293152683309092,0.8563711472866874,1.5,0
1315,381.224290486,0,Car,22.979343233106285,-1.3522316098506448,-1.5,1.2395780516511132,1.100927530139411,1.5,0
1315,381.224290486,1,Car,3.6282197569579395,-3.653559052083961,-1.5,1.1882708379934834,0.7869147038506079,1.5,0
1316,381.274290486,0,Car,23.10536839106237,-1.3940112129913451,-1.5,1.2813733421087679,0.9510676804744143,1.5,0
1316,381.274290486,1,Car,3.527984240545414,-3.641752480620406,-1.5,1.0731874517072804,0.7107024415094284,1.5,0
1317,381.324290487,0,Car,23.106920564302342,-1.2754883402294501,-1.5,1.2816418856932639,0.9512670003101091,1.5,0
1317,381.324290487,1,Car,3.427748724132888,-3.629945909156851,-1.5,0.9441795531455852,0.6252688778426725,1.5,0
1318,381.374290488,0,Car,23.097318145625184,-1.2436814688246207,-1.5,1.24322969972775,0.8209746882222578,1.5,0
1319,381.424290489,0,Car,23.142967651721793,-1.2033366354430706,-1.5,1.1436127111003433,0.7639950623877232,1.5,0
1320,381.474290489,0,Car,23.147681521489663,-1.099103551737026,-1.5,1.1310880288411125,0.75562789812735,1.5,0
1321,381.524290490,0,Car,23.2202637998085,-1.0718719475372354,-1.5,1.0456656870793535,0.6725223169671464,1.5,0
1322,381.574290491,0,Car,23.231074816923922,-0.9745565060236797,-1.5,1.0263026277054883,0.6600689203274842,1.5,0
1323,381.624290492,0,Car,23.241885834039344,-0.8772410645101241,-1.5,1.0065671553032338,0.6473760053830557,1.5,0
1324,381.674290492,0,Car,23.252696851154766,-0.7799256229965684,-1.5,0.9864369177171434,0.6344291962931357,1.5,0
1325,381.724290493,0,Car,23.615557323196143,-0.8126884063618134,-1.5,1.056916080177105,0.6017644984176829,1.5,0
1326,381.774290494,0,Car,23.686854544079367,-0.7687041155274263,-1.5,0.9616019410772731,0.5807280945297715,1.5,0
1327,381.824290495,0,Car,23.75541930407835,-0.6860612172220545,-1.5,1.0386260108770617,0.5100533974114667,1.5,0
1328,381.874290495,0,Car,23.799819365586863,-0.6029951251591847,-1.5,1.0122715284416133,0.49711111292942284,1.5,0
1329,381.924290496,0,Car,23.846199531215188,-0.6498438377965364,-1.5,0.9138422232777251,0.4128502955649337,1.5,0
1330,381.974290497,0,Car,24.071580317204383,-0.5812452153131348,-1.5,0.8481698003316455,0.40555543327932014,1.5,0
1331,382.024290498,0,Car,24.132292361055562,-0.5098393666603277,-1.5,0.8099307623247527,0.3872713000538669,1.5,0
1332,382.074290498,0,Car,24.19300440490674,-0.43843351800752056,-1.5,0.7697945630655536,0.36808003236856984,1.5,0
1333,382.124290499,0,Car,24.25371644875792,-0.3670276693547134,-1.5,0.7274472481840991,0.34783151181496275,1.5,0
1334,382.174290500,0,Car,24.3144284926091,-0.2956218207019063,-1.5,0.6824773464782181,0.3263289919613606,1.5,0
1335,382.224290501,0,Car,24.37514053646028,-0.22421597204909915,-1.5,0.6343273271910026,0.3033058874759159,1.5,0
1340,382.474290504,0,Car,25.489969401375266,0.16893130875171003,-1.5,0.8891712560015965,0.35435728315698317,1.5,0
1341,382.524290505,0,Car,25.445618829434498,0.23442477745391127,-1.5,0.8418551010867518,0.33550059611060257,1.5,0
1342,382.574290506,0,Car,25.40126825749373,0.2999182461561125,-1.5,0.7917161738603762,0.3155189627498496,1.5,0
1343,382.624290507,0,Car,25.35691768555296,0.36541171485831375,-1.5,0.738179509793141,0.29418324513627936,1.5,0
1343,382.624290507,1,Car,25.916171000440126,0.6106015865164538,-1.5,0.9928044060956887,0.34414133182833423,1.5,0
1344,382.674290507,0,Car,25.312567113612193,0.430905183560515,-1.5,0.6804435887013487,0.271174017160722,1.5,0
1344,382.674290507,1,Car,26.21302750766283,0.8337356944780956,-1.5,1.5035273515550014,0.5573708970829884,1.5,0
1345,382.724290508,0,Car,25.268216541671425,0.49639865226271623,-1.5,0.6173313260568417,0.24602218080338778,1.5,0
1345,382.724290508,1,Car,26.121729664877833,0.9657617666728837,-1.5,1.2801860048765068,0.5156754504128542,1.5,0
1347,382.824290510,0,Car,26.194914749491517,1.3261798488880343,-1.5,1.1502922242055342,0.4883767638693196,1.5,0
1348,382.874290510,0,Car,26.330862364582458,1.5610603682994952,-1.5,1.1124043551752,0.49861021402838995,1.5,0
1349,382.924290511,0,Car,26.39901055190684,1.7478976399038382,-1.5,1.0963258110076362,0.49140336850377736,1.5,0
1350,382.974290512,0,Car,26.467158739231223,1.934734911508181,-1.5,1.0800079251331214,0.48408924344616616,1.5,0
1351,383.024290513,0,Car,26.535306926555606,2.1215721831125243,-1.5,1.0634396799156727,0.4766629004482139,1.5,0
1352,383.074290513,0,Car,26.60345511387999,2.3084094547168674,-1.5,1.0466091855549267,0.4691190101745251,1.5,0
1353,383.124290514,0,Car,26.67160330120437,2.4952467263212106,-1.5,1.029503580254457,0.4614518076143473,1.5,0
1364,383.674290522,0,Car,76.53103900809185,-0.31547944034311454,-1.5,0.4011003334100508,1.1573431705867827,1.5,0
1365,383.724290523,0,Car,76.62733907478587,-0.2581111112741764,-1.5,0.5046068130632628,1.4993754205719152,1.5,0
1366,383.774290524,0,Car,76.61233554394049,0.14803897099670926,-1.5,0.7140579184945602,2.127283211522207,1.5,0
1367,383.824290524,0,Car,76.65371551395583,0.39056326717660456,-1.5,0.7986225486629136,2.379213640954302,1.5,0
1369,383.924290526,0,Car,77.1144704711069,-0.06977451403246959,-1.5,0.6104255595643074,1.7276640069915923,1.5,0
1370,383.974290527,0,Car,77.23679685947637,-0.029505074938900117,-1.5,0.6261767427070454,1.772243975436335,1.5,0
1371,384.024290527,0,Car,77.48875671557809,0.06630039807851523,-1.5,0.5528920956566441,1.4910122633911318,1.5,0
1372,384.074290528,0,Car,77.6318514553536,0.11546716814999522,-1.5,0.5535233689488962,1.4927146502179525,1.5,0
1372,384.074290528,1,Car,78.18714859754627,-0.8960695801037619,-1.5,0.41015430839184674,1.0546818084956915,1.5,0
1373,384.124290529,0,Car,78.05395761498336,-0.08414017761042847,-1.5,0.4538997880120121,1.2212324124515794,1.5,0
1373,384.124290529,1,Car,78.41230128835107,-0.921507950076418,-1.5,0.39856850589257065,1.024889764665357,1.5,0
1374,384.174290530,0,Car,78.23335660991637,-0.06734326172792827,-1.5,0.4406807210230756,1.1856660749127068,1.5,0
1374,384.174290530,1,Car,78.63745397915588,-0.946946320049074,-1.5,0.3866356826348004,0.9942053823329863,1.5,0
1375,384.224290530,0,Car,78.79831538428503,-0.32835748484724003,-1.5,0.47591862626259424,1.1716746013314618,1.5,0
1375,384.224290530,1,Car,78.86260666996068,-0.97238469002173,-1.5,0.37432265264544184,0.9625433261957344,1.5,0
1376,384.274290531,0,Car,79.02141805324932,-0.3430508024091233,-1.5,0.465102709729815,1.1450466569891742,1.5,0
1376,384.274290531,1,Car,79.08775936076549,-0.997823059994386,-1.5,0.3615905771457023,0.929803725174306,1.5,0
1377,384.324290532,0,Car,79.24452072221361,-0.3577441199710065,-1.5,0.4540292087215957,1.1177845597246934,1.5,0
1377,384.324290532,1,Car,79.3129120515703,-1.023261429967042,-1.5,0.3483935169856123,0.8958684501041906,1.5,0
1378,384.374290533,0,Car,79.4676233911779,-0.37243743753288977,-1.5,0.4426787934232902,1.0898407210394414,1.5,0
1379,384.424290533,0,Car,79.69072606014218,-0.387130755094773,-1.5,0.4310295882199292,1.0611612848726684,1.5,0
1380,384.474290534,0,Car,79.91382872910647,-0.40182407265665626,-1.5,0.41905667599429014,1.0316849072218977,1.5,0
1392,385.074290543,0,Car,10.378539910098294,-0.1636402507698527,-1.5,2.963059868163703,4.11323956138415,1.5,0
1392,385.074290543,1,Car,27.952424718881375,-0.5485149860415491,-1.5,3.114214690478587,2.5507754054180385,1.5,0
1393,385.124290544,0,Car,10.343752614999731,-0.14675151318191304,-1.5,3.178666398942863,4.412538715485694,1.5,0
1393,385.124290544,1,Car,27.88547432549938,0.28237409624584175,-1.5,3.0133301127405656,2.468143369654126,1.5,0
1393,385.124290544,2,Car,23.80601947995008,-2.7029543359346477,-1.5,1.4838682142906563,3.4729460829452794,1.5,0
1394,385.174290545,0,Car,10.30896531990117,-0.1298627755939734,-1.5,3.3805497140575342,4.692787672800104,1.5,0
1394,385.174290545,1,Car,27.818523932117387,1.1132631785332325,-1.5,2.9089488820372043,2.3826473128538534,1.5,0
1394,385.174290545,2,Car,23.645591610627896,-2.1859906624232472,-1.5,1.2902748341484906,3.019846970251991,1.5,0
1395,385.224290545,0,Car,26.987795690332018,1.3315461029570992,-1.5,2.2556859620891685,2.0090010290753355,1.5,0
1395,385.224290545,1,Car,23.692228736752565,-1.2910159788763997,-1.5,1.8949388110688539,4.097374998747907,1.5,0
1396,385.274290546,0,Car,10.239390729704045,-0.09608530041809413,-1.5,3.7518673958585813,5.208240834930116,1.5,0
1396,385.274290546,1,Car,26.681252475490364,1.9702640740857822,-1.5,1.9817711326638519,1.7650419038056175,1.5,0
1396,385.274290546,2,Car,23.67366029794315,-0.5143368241243447,-1.5,1.9787489144704389,4.260214330201049,1.5,0
1397,385.324290547,0,Car,10.204603434605483,-0.07919656283015448,-1.5,3.924373230154433,5.447708768001281,1.5,0
1397,385.324290547,1,Car,23.548799463993287,0.23038989683564165,-1.5,2.1061170120492654,4.269159975598297,1.5,0
1398,385.374290548,0,Car,9.779202894940086,-3.762113395470731,-1.5,3.554285401573574,4.775411058679283,1.5,0
1398,385.374290548,1,Car,26.068166045807057,3.247700016343148,-1.5,1.2672853457872162,1.1286932696342975,1.5,0
1398,385.374290548,2,Car,23.104346498283814,1.0580220933232092,-1.5,1.9499623658186565,3.973663797926018,1.5,0
1399,385.424290548,0,Car,9.68113586262424,-4.344596869387626,-1.5,3.6458956512903,4.898495321803437,1.5,0
1399,385.424290548,1,Car,25.761622830965404,3.886417987471831,-1.5,0.6673153754714878,0.5943368441227266,1.5,0
1399,385.424290548,2,Car,22.95032216094217,1.8070641113737818,-1.5,1.9809659911109272,4.036843470307355,1.5,0
1399,385.424290548,3,Car,9.544279293077485,-3.3905386153826242,-1.5,3.5901235799447426,4.652797605416521,1.5,0
1400,385.474290549,0,Car,9.34726169972397,-3.234414126109332,-1.5,3.6298198879776176,4.742949638389654,1.5,0
1400,385.474290549,1,Car,25.45507961612375,4.525135958600514,-1.5,0.6673153754714878,0.5943368441227266,1.5,0
1400,385.474290549,2,Car,22.79629782360053,2.5561061294243546,-1.5,2.011491806537403,4.099049454273324,1.5,0
1400,385.474290549,3,Car,9.296822777667547,-2.8748302488600697,-1.5,3.583366852568554,4.592523818451986,1.5,0
1401,385.524290550,0,Car,9.216182898522806,-3.5799331544492587,-1.5,3.7022861120036596,4.837638538017476,1.5,0
1402,385.574290551,0,Car,9.085104097321642,-3.9254521827891855,-1.5,3.7733609012540144,4.93050930196092,1.5,0
1402,385.574290551,1,Car,22.488249148917244,4.0541901655255,-1.5,2.071194183900949,4.220711892348143,1.5,0
1402,385.574290551,2,Car,9.005320157252688,-2.007828593434547,-1.5,3.560971019736397,4.490797382377492,1.5,0
1403,385.624290551,0,Car,8.954025296120477,-4.270971211129112,-1.5,3.8431214561980527,5.021662805180617,1.5,0
1403,385.624290551,1,Car,22.334224811575602,4.803232183576073,-1.5,2.1004090975936385,4.280246500264249,1.5,0
1403,385.624290551,2,Car,8.900842669178132,-1.7119825320425404,-1.5,3.711404646549603,4.518899622575012,1.5,0
1404,385.674290552,0,Car,8.822946494919313,-4.616490239469039,-1.5,3.911638092036017,5.111190925914015,1.5,0
1405,385.724290553,0,Car,8.691867693718148,-4.962009267808966,-1.5,3.97897506891467,5.199177630487063,1.5,0
1405,385.724290553,1,Car,8.592781956498838,-0.9504801194119714,-1.5,3.7855503373813657,4.446168563440186,1.5,0
1405,385.724290553,2,Car,16.438487015099295,-2.0688785800565572,-1.5,1.5385933769984845,3.0195675418228616,1.5,0
1406,385.774290553,0,Car,16.420438033516145,-1.533896915658409,-1.5,1.5575609661459349,3.0567923975855993,1.5,0
1407,385.824290554,0,Car,8.279479549426993,-0.151569631091155,-1.5,3.7913807533362034,4.453016448112118,1.5,0
1407,385.824290554,1,Car,16.402389051932996,-0.9989152512602608,-1.5,1.576300335208781,3.0935693598566814,1.5,0
1408,385.874290555,0,Car,8.205713777032127,-0.10444266365369181,-1.5,4.093285979872113,4.226598731686378,1.5,0
1408,385.874290555,1,Car,15.930060878900273,-0.6942950218738536,-1.5,1.69520861304861,2.9197105978246753,1.5,0
